ID Cliente,Fecha emisión factura,Fecha vencimiento factura,Monto,Días tarde
2687,2022-06-26,2022-07-26,14292000.0,0
2026,2022-09-08,2022-10-08,16547999.999999998,0
2687,2022-01-21,2022-02-20,9834000.0,0
0625,2022-07-13,2022-08-12,24489000.0,0
2621,2022-03-02,2022-04-01,25316250.000000004,40
3831,2022-08-09,2022-09-08,22170000.0,7
6833,2022-01-10,2022-02-09,21498000.0,14
9149,2022-04-01,2022-05-01,16830000.0,12
0625,2022-02-24,2022-03-25,18717000.0,13
3831,2022-09-02,2022-10-02,16893000.0,0
3271,2022-01-18,2022-02-17,16796250.0,20
9250,2022-01-09,2022-02-08,19698750.0,16
5196,2022-05-26,2022-06-25,16530000.0,0
7050,2022-01-28,2022-02-27,19467000.0,0
7758,2022-03-19,2022-04-18,18157500.0,34
2687,2022-05-13,2022-06-12,16875000.0,0
7209,2022-07-14,2022-08-13,23370000.0,31
0688,2022-07-05,2022-08-04,9157500.0,36
3271,2022-08-24,2022-09-23,6923999.999999999,0
6632,2022-05-29,2022-06-28,25767000.0,0
9149,2022-06-05,2022-07-05,19218000.0,13
8102,2022-03-17,2022-04-16,28818749.999999996,30
1447,2022-05-25,2022-06-24,21408000.0,7
9174,2022-07-09,2022-08-08,19617000.0,0
6708,2022-07-04,2022-08-03,28803750.0,38
7938,2022-05-04,2022-06-03,19737000.000000004,0
3448,2022-02-19,2022-03-20,28102500.0,21
9174,2022-03-19,2022-04-18,17238000.0,0
3831,2022-03-25,2022-04-24,32197500.0,16
9250,2022-04-16,2022-05-16,14910000.0,0
7209,2022-01-21,2022-02-20,24570000.0,9
1604,2022-01-03,2022-02-02,36600000.0,36
1168,2022-08-18,2022-09-17,17604000.0,0
6177,2022-06-30,2022-07-30,6567000.0,0
9758,2022-02-13,2022-03-14,16626000.0,0
2423,2022-07-09,2022-08-08,26411250.000000004,33
8887,2022-06-11,2022-07-11,15957000.0,3
3831,2022-01-05,2022-02-04,23670000.0,27
5196,2022-05-13,2022-06-12,4971000.0,0
0688,2022-07-16,2022-08-15,9671250.0,33
8690,2022-08-19,2022-09-18,17820000.0,10
8976,2022-05-23,2022-06-22,11880000.0,1
2125,2022-03-07,2022-04-06,14418750.000000002,29
5573,2022-08-29,2022-09-28,26211000.0,7
3448,2022-08-22,2022-09-21,18270000.0,42
2824,2022-07-27,2022-08-26,10806000.000000002,0
0187,2022-03-04,2022-04-03,9516000.0,0
9174,2022-03-08,2022-04-07,13297500.0,18
3271,2022-05-27,2022-06-26,9069000.0,0
0187,2022-05-07,2022-06-06,23961000.0,0
6077,2022-07-26,2022-08-25,18909000.0,0
4460,2022-04-09,2022-05-09,23238750.0,29
8364,2022-02-28,2022-03-30,20493000.0,12
5875,2022-03-18,2022-04-17,30453749.999999996,37
9771,2022-05-21,2022-06-20,16662000.0,2
6077,2022-07-10,2022-08-09,16056000.000000002,0
6048,2022-09-25,2022-10-25,25269000.0,0
6004,2022-04-16,2022-05-16,21864000.0,0
8887,2022-01-03,2022-02-02,5996250.0,26
7695,2022-08-25,2022-09-24,8256000.0,0
4092,2022-02-10,2022-03-12,22068000.0,0
9841,2022-07-27,2022-08-26,9336000.0,3
7938,2022-09-07,2022-10-07,33362999.999999996,0
5148,2022-06-18,2022-07-18,33180000.0,18
3993,2022-07-23,2022-08-22,18528000.0,0
6177,2022-02-11,2022-03-13,17115000.0,0
7228,2022-06-30,2022-07-30,25931250.000000004,19
6708,2022-04-29,2022-05-29,24612000.000000004,0
0688,2022-02-08,2022-03-09,25605000.0,29
6296,2022-03-16,2022-04-15,13017000.0,0
1168,2022-09-06,2022-10-06,12951000.0,0
2621,2022-04-27,2022-05-27,24660000.000000004,20
6160,2022-07-26,2022-08-25,18216000.0,1
6048,2022-09-03,2022-10-03,27081000.0,0
9286,2022-06-01,2022-07-01,25950000.0,0
6048,2022-02-24,2022-03-25,21828000.0,0
7856,2022-07-02,2022-08-01,9036000.0,5
3831,2022-09-01,2022-10-01,23517000.0,1
1168,2022-04-22,2022-05-22,15621000.0,0
3569,2022-08-31,2022-09-30,18078000.0,0
8976,2022-07-08,2022-08-07,16377000.000000002,0
2447,2022-05-29,2022-06-28,15288000.0,1
9771,2022-08-28,2022-09-27,18411000.0,0
0379,2022-09-10,2022-10-10,21891000.0,0
4651,2022-06-13,2022-07-13,23628000.0,0
5196,2022-04-09,2022-05-09,11291250.0,18
6831,2022-01-30,2022-03-01,11587500.0,18
4651,2022-09-02,2022-10-02,20961000.0,4
9883,2022-09-28,2022-10-28,4215000.0,9
3676,2022-09-27,2022-10-27,23703750.0,39
6048,2022-03-04,2022-04-03,18747000.0,14
3831,2022-03-03,2022-04-02,43878750.0,31
6632,2022-07-04,2022-08-03,34332000.0,0
6160,2022-08-22,2022-09-21,22458000.0,0
7695,2022-08-30,2022-09-29,13656000.000000002,3
8690,2022-05-16,2022-06-15,26722500.000000004,27
2824,2022-03-19,2022-04-18,15237000.0,0
5924,2022-01-30,2022-02-28,21630000.0,0
2676,2022-07-20,2022-08-19,16167000.0,0
7946,2022-05-29,2022-06-28,12024000.0,0
3676,2022-05-03,2022-06-02,17052000.0,11
7600,2022-01-11,2022-02-10,28301250.0,27
8942,2022-07-22,2022-08-21,4200000.0,0
9725,2022-09-28,2022-10-28,16662000.0,7
9771,2022-08-07,2022-09-06,15357000.0,0
9758,2022-01-18,2022-02-17,25590000.0,0
6833,2022-08-22,2022-09-21,13374000.0,0
5284,2022-07-31,2022-08-30,15114000.0,0
0625,2022-02-22,2022-03-24,21615000.0,17
7329,2022-02-25,2022-03-26,27633000.0,9
5196,2022-08-24,2022-09-23,20862000.000000004,5
7856,2022-03-08,2022-04-07,18501000.0,0
9841,2022-03-31,2022-04-30,13329000.0,0
7654,2022-03-11,2022-04-10,8643750.0,19
7856,2022-04-16,2022-05-16,22927500.0,18
2676,2022-09-24,2022-10-24,22998000.0,0
0625,2022-08-24,2022-09-23,12654000.0,0
2423,2022-09-10,2022-10-10,22959000.0,0
2687,2022-04-30,2022-05-30,17919000.0,0
2820,2022-01-05,2022-02-04,20550000.0,0
5284,2022-02-20,2022-03-21,17757000.0,12
0625,2022-01-24,2022-02-23,19725000.0,0
5875,2022-03-18,2022-04-17,19143000.0,0
3993,2022-09-17,2022-10-17,17427000.0,0
7841,2022-06-10,2022-07-10,20685000.0,3
9117,2022-05-16,2022-06-15,11246250.0,22
3831,2022-03-08,2022-04-07,20797500.0,19
1168,2022-08-16,2022-09-15,15722999.999999998,1
7245,2022-02-07,2022-03-08,22557000.0,11
5164,2022-01-03,2022-02-02,21399000.0,10
6296,2022-06-07,2022-07-07,4620000.0,0
9174,2022-03-09,2022-04-08,25275000.0,14
5920,2022-05-10,2022-06-09,10608000.0,6
9181,2022-08-29,2022-09-28,27926250.0,37
5924,2022-01-19,2022-02-18,33270000.0,21
2447,2022-09-04,2022-10-04,13413000.0,1
1168,2022-07-06,2022-08-05,14925000.0,0
7245,2022-04-26,2022-05-26,25497000.0,0
7695,2022-08-31,2022-09-30,21228000.0,0
5196,2022-05-11,2022-06-10,17064000.0,7
5573,2022-06-02,2022-07-02,34203750.0,17
2125,2022-04-05,2022-05-05,13518000.0,13
9771,2022-08-31,2022-09-30,15825000.0,0
2621,2022-01-13,2022-02-12,30371249.999999996,43
7841,2022-04-25,2022-05-25,22170000.0,0
5613,2022-03-29,2022-04-28,11261250.0,36
8690,2022-08-24,2022-09-23,13917000.0,10
9758,2022-02-18,2022-03-20,24168000.0,0
4651,2022-04-09,2022-05-09,24459000.0,0
8820,2022-09-21,2022-10-21,26811000.0,0
2423,2022-09-23,2022-10-23,21945000.0,0
2820,2022-01-04,2022-02-03,25458000.0,0
6632,2022-08-10,2022-09-09,18183000.0,0
7209,2022-04-08,2022-05-08,22284000.0,15
0625,2022-08-24,2022-09-23,13860000.0,0
5196,2022-07-24,2022-08-23,14412000.0,0
4640,2022-02-06,2022-03-07,20475000.0,23
9725,2022-06-11,2022-07-11,24362999.999999996,7
4632,2022-05-06,2022-06-05,14949000.0,11
9883,2022-07-21,2022-08-20,21330000.0,32
3448,2022-06-10,2022-07-10,28431000.0,11
8690,2022-09-09,2022-10-09,38546250.0,39
9286,2022-02-28,2022-03-30,10839000.0,0
8976,2022-09-14,2022-10-14,20025000.0,0
7758,2022-07-04,2022-08-03,16536000.0,4
2447,2022-08-23,2022-09-22,14289000.0,0
6004,2022-03-21,2022-04-20,16299000.0,0
8389,2022-09-11,2022-10-11,13905000.0,3
5164,2022-03-23,2022-04-22,17862000.0,0
3569,2022-05-24,2022-06-23,18552000.0,0
3448,2022-04-23,2022-05-23,21116250.0,42
3993,2022-07-08,2022-08-07,14243999.999999998,0
3598,2022-02-01,2022-03-02,25239000.0,0
8887,2022-06-01,2022-07-01,10281000.000000002,5
8690,2022-03-22,2022-04-21,24037499.999999996,18
3993,2022-03-20,2022-04-19,18996000.0,9
7695,2022-08-17,2022-09-16,16566000.0,3
2820,2022-02-11,2022-03-12,19461000.0,0
0187,2022-05-25,2022-06-24,16077000.000000002,0
8820,2022-02-03,2022-03-05,18225000.0,0
7050,2022-09-14,2022-10-14,16764000.0,0
1447,2022-01-16,2022-02-15,21225000.0,0
5613,2022-02-04,2022-03-05,22512000.000000004,15
9323,2022-09-21,2022-10-21,18441000.0,5
6048,2022-03-04,2022-04-03,29604000.000000004,0
3831,2022-04-28,2022-05-28,20169000.0,0
4460,2022-05-29,2022-06-28,37897500.0,32
5924,2022-08-28,2022-09-27,21357000.0,3
7758,2022-06-06,2022-07-06,23902500.0,24
0688,2022-02-11,2022-03-12,10207500.0,16
2447,2022-09-19,2022-10-19,10086000.0,0
7654,2022-03-16,2022-04-15,10125000.0,13
8156,2022-07-05,2022-08-04,16659000.0,0
2447,2022-02-22,2022-03-24,14868000.0,11
2824,2022-05-21,2022-06-20,18060000.0,5
7654,2022-09-19,2022-10-19,15047999.999999998,10
7600,2022-06-20,2022-07-20,13643999.999999998,0
8887,2022-07-05,2022-08-04,3945000.0,2
8389,2022-05-07,2022-06-06,11448750.0,18
9725,2022-03-17,2022-04-16,28866000.0,0
9323,2022-04-25,2022-05-25,13086000.0,0
1408,2022-01-16,2022-02-15,18417000.0,0
5529,2022-09-09,2022-10-09,22602000.0,6
5920,2022-07-20,2022-08-19,19071000.0,3
9286,2022-09-25,2022-10-25,11835000.0,0
5592,2022-02-02,2022-03-03,16845000.0,20
0783,2022-01-08,2022-02-07,23970000.0,26
5924,2022-01-11,2022-02-10,27845999.999999996,0
8887,2022-06-01,2022-07-01,10322999.999999998,10
5924,2022-04-21,2022-05-21,29045999.999999996,0
9841,2022-06-10,2022-07-10,14256000.000000002,3
1168,2022-04-21,2022-05-21,15495000.0,0
8887,2022-09-26,2022-10-26,11793750.0,34
2621,2022-03-01,2022-03-31,22110000.0,38
7372,2022-02-16,2022-03-17,14235000.0,13
7228,2022-07-10,2022-08-09,17400000.0,35
7938,2022-05-30,2022-06-29,20466000.0,12
5592,2022-04-09,2022-05-09,19323000.0,11
9725,2022-02-02,2022-03-03,22145999.999999996,10
5920,2022-09-29,2022-10-29,13143000.0,0
1168,2022-04-08,2022-05-08,13542000.0,0
5196,2022-09-28,2022-10-28,15330000.0,0
5920,2022-01-17,2022-02-16,14265000.0,0
5148,2022-02-12,2022-03-13,20829000.000000004,0
7654,2022-04-20,2022-05-20,9903000.0,0
3993,2022-04-18,2022-05-18,17532000.0,0
4640,2022-05-31,2022-06-30,19539000.0,2
8820,2022-01-16,2022-02-15,23511000.0,0
3448,2022-06-25,2022-07-25,16002000.000000002,10
2026,2022-06-12,2022-07-12,13215000.0,0
7050,2022-01-22,2022-02-21,12936000.0,0
8102,2022-01-25,2022-02-24,25095000.0,29
0625,2022-03-20,2022-04-19,8123999.999999999,0
2676,2022-02-16,2022-03-17,21837000.000000004,0
9149,2022-07-06,2022-08-05,15822000.0,5
8389,2022-08-01,2022-08-31,21549000.0,9
9286,2022-03-21,2022-04-20,26439000.0,0
2824,2022-06-27,2022-07-27,16602000.000000002,0
5284,2022-07-21,2022-08-20,23874000.0,0
2026,2022-08-26,2022-09-25,17934000.0,1
2447,2022-06-26,2022-07-26,20436000.0,2
5920,2022-02-23,2022-03-25,17694000.0,0
7600,2022-04-11,2022-05-11,22155000.0,21
7329,2022-08-28,2022-09-27,24384000.0,0
9286,2022-09-27,2022-10-27,4266000.0,0
4460,2022-03-21,2022-04-20,31661250.000000004,43
4092,2022-06-05,2022-07-05,21480000.0,0
7695,2022-02-14,2022-03-15,9015000.0,0
9883,2022-04-23,2022-05-23,12281250.0,16
2824,2022-01-02,2022-02-01,15197999.999999998,0
0706,2022-08-03,2022-09-02,7014000.0,6
9117,2022-05-21,2022-06-20,23748750.0,26
5920,2022-03-03,2022-04-02,18351000.0,9
5613,2022-02-14,2022-03-15,17497500.0,25
4632,2022-02-14,2022-03-15,31282500.0,18
7329,2022-05-02,2022-06-01,36228000.0,0
7260,2022-08-21,2022-09-20,20448000.0,0
9841,2022-05-20,2022-06-19,16143000.0,3
0625,2022-07-07,2022-08-06,20409000.0,0
7856,2022-09-08,2022-10-08,11400000.0,0
9928,2022-09-03,2022-10-03,20787000.000000004,6
3271,2022-04-06,2022-05-06,12675000.0,0
8389,2022-05-18,2022-06-17,15459000.0,0
5924,2022-05-31,2022-06-30,25278000.0,0
9181,2022-06-01,2022-07-01,30573750.0,17
7938,2022-08-13,2022-09-12,18996000.0,4
8102,2022-02-12,2022-03-14,22612500.0,36
8942,2022-08-18,2022-09-17,4554000.0,0
7654,2022-01-25,2022-02-24,2124000.0,0
2824,2022-09-02,2022-10-02,19977000.0,6
7329,2022-01-09,2022-02-08,17058000.0,0
0709,2022-07-23,2022-08-22,18567000.0,0
7654,2022-07-03,2022-08-02,5136000.0,4
3569,2022-03-03,2022-04-02,10878000.0,0
2676,2022-09-09,2022-10-09,14556000.000000002,0
4651,2022-04-26,2022-05-26,29028000.0,11
6077,2022-03-07,2022-04-06,16980000.0,0
7856,2022-01-13,2022-02-12,16980000.0,10
9149,2022-08-21,2022-09-20,24555000.0,0
6077,2022-09-25,2022-10-25,15735000.0,0
1447,2022-02-08,2022-03-09,18176250.0,22
6391,2022-09-09,2022-10-09,2388000.0,0
8156,2022-02-14,2022-03-15,28676250.0,26
8820,2022-04-01,2022-05-01,30210000.0,0
6004,2022-03-10,2022-04-09,22797000.0,0
9460,2022-03-28,2022-04-27,16671000.0,0
5920,2022-02-27,2022-03-28,14625000.0,0
5592,2022-03-26,2022-04-25,14693999.999999998,9
3569,2022-06-10,2022-07-10,13167000.0,7
3568,2022-08-28,2022-09-27,23829000.000000004,0
0187,2022-06-16,2022-07-16,19341000.0,0
9181,2022-04-21,2022-05-21,33135000.0,35
9883,2022-04-10,2022-05-10,7871249.999999999,23
2820,2022-03-17,2022-04-16,24045000.0,0
1447,2022-08-18,2022-09-17,18879000.0,9
9014,2022-02-03,2022-03-04,20544000.0,14
7938,2022-07-21,2022-08-20,29505000.000000004,38
8942,2022-07-26,2022-08-25,4008000.0,0
7260,2022-04-13,2022-05-13,20187000.000000004,12
2447,2022-08-04,2022-09-03,26049000.0,8
8389,2022-02-09,2022-03-11,23403750.0,30
7209,2022-05-05,2022-06-04,22410000.0,11
0379,2022-08-16,2022-09-15,21270000.0,0
3831,2022-09-18,2022-10-18,21993750.0,36
8942,2022-02-09,2022-03-11,12156000.000000002,0
2687,2022-01-28,2022-02-27,18051000.0,0
9014,2022-01-31,2022-03-01,20865000.0,12
8887,2022-07-17,2022-08-16,13578750.0,37
8820,2022-07-12,2022-08-11,21587999.999999996,0
0465,2022-04-10,2022-05-10,18105000.0,0
2026,2022-09-24,2022-10-24,13113000.0,0
9841,2022-06-12,2022-07-12,16059000.0,0
8976,2022-06-22,2022-07-22,18882000.0,5
7856,2022-04-05,2022-05-05,7059000.0,0
7228,2022-07-17,2022-08-16,21273750.0,39
7228,2022-06-19,2022-07-19,18138000.0,15
4460,2022-10-01,2022-10-31,21821250.0,46
4640,2022-03-24,2022-04-23,36498750.0,30
3568,2022-06-14,2022-07-14,15189000.0,0
4460,2022-09-28,2022-10-28,27170999.999999996,10
8389,2022-02-01,2022-03-03,16500000.0,0
8389,2022-05-27,2022-06-26,15267000.0,0
8942,2022-07-14,2022-08-13,4893000.0,0
0688,2022-06-02,2022-07-02,12468000.0,12
5613,2022-01-24,2022-02-23,22882500.0,34
8156,2022-09-07,2022-10-07,15264000.0,6
3271,2022-02-07,2022-03-08,21747000.0,0
8690,2022-03-26,2022-04-25,21738750.0,40
3831,2022-07-13,2022-08-12,13968000.0,5
8887,2022-07-05,2022-08-04,2322000.0,7
2824,2022-02-12,2022-03-14,19710000.0,11
8156,2022-03-27,2022-04-26,22370999.999999996,15
6160,2022-05-16,2022-06-15,25716000.0,0
2824,2022-03-10,2022-04-09,25080000.0,21
9323,2022-07-29,2022-08-28,20442000.0,4
1408,2022-04-11,2022-05-11,16425000.0,9
3993,2022-01-31,2022-03-02,20637000.000000004,0
5875,2022-09-20,2022-10-20,19098000.0,2
6048,2022-03-10,2022-04-09,22599000.0,12
0688,2022-09-01,2022-10-01,12746250.0,45
7938,2022-09-21,2022-10-21,21825000.0,9
9322,2022-05-09,2022-06-08,26073000.0,11
5573,2022-07-22,2022-08-21,26538750.0,32
5592,2022-04-22,2022-05-22,15780000.0,17
6077,2022-05-23,2022-06-22,10350000.0,0
5529,2022-09-20,2022-10-20,27309000.0,9
9014,2022-09-12,2022-10-12,16092000.0,1
5164,2022-07-23,2022-08-22,24345000.0,0
5875,2022-05-30,2022-06-29,22187999.999999996,0
5164,2022-03-28,2022-04-27,31398750.0,22
8887,2022-03-22,2022-04-21,9071250.0,17
9883,2022-04-25,2022-05-25,8092499.999999999,29
6077,2022-03-30,2022-04-29,8070000.0,0
2676,2022-06-10,2022-07-10,19119000.0,0
3448,2022-06-23,2022-07-23,24840000.0,0
0706,2022-09-28,2022-10-28,6300000.0,1
6831,2022-09-21,2022-10-21,12468750.0,38
3993,2022-05-02,2022-06-01,19026000.0,0
2676,2022-02-05,2022-03-07,12390000.0,0
5573,2022-04-17,2022-05-17,26077500.000000004,16
4632,2022-08-02,2022-09-01,21772500.0,38
7856,2022-09-12,2022-10-12,13137000.0,0
0625,2022-05-10,2022-06-09,11058000.0,4
9174,2022-09-29,2022-10-29,24212999.999999996,3
5573,2022-06-17,2022-07-17,21666000.0,12
6833,2022-06-02,2022-07-02,26061000.0,2
0783,2022-03-10,2022-04-09,28357500.0,16
9928,2022-08-24,2022-09-23,15987000.0,0
3569,2022-04-17,2022-05-17,22470000.0,25
6708,2022-09-08,2022-10-08,19257000.0,7
1447,2022-02-13,2022-03-15,20361000.0,11
6391,2022-10-01,2022-10-31,7716000.0,7
2447,2022-04-21,2022-05-21,18123000.0,0
8820,2022-02-02,2022-03-04,23205000.0,0
9286,2022-03-06,2022-04-05,14217000.0,0
4651,2022-01-28,2022-02-27,19668000.0,0
5196,2022-05-23,2022-06-22,15132000.0,11
6831,2022-02-18,2022-03-20,12333000.0,12
7372,2022-01-01,2022-01-31,11175000.0,5
8976,2022-08-18,2022-09-17,23637000.000000004,0
7260,2022-07-24,2022-08-23,19560000.0,0
0709,2022-03-14,2022-04-13,20448000.0,0
9323,2022-09-10,2022-10-10,12249000.0,0
5164,2022-07-11,2022-08-10,21756000.0,5
9286,2022-06-10,2022-07-10,15465000.0,0
2447,2022-03-21,2022-04-20,20853000.0,13
2423,2022-04-06,2022-05-06,14331000.000000002,15
6160,2022-02-12,2022-03-14,22734000.0,0
9250,2022-05-23,2022-06-22,13236000.0,5
9323,2022-04-16,2022-05-16,17898000.0,9
7372,2022-06-28,2022-07-28,11439000.0,0
8976,2022-04-15,2022-05-15,17922000.0,0
0783,2022-03-17,2022-04-16,24123750.0,17
6708,2022-05-23,2022-06-22,29846250.0,18
3448,2022-01-01,2022-01-31,21405000.0,9
3271,2022-04-06,2022-05-06,8385000.0,0
5284,2022-04-09,2022-05-09,20940000.0,0
3569,2022-08-01,2022-08-31,19257000.0,0
2820,2022-02-13,2022-03-14,21135000.0,0
1168,2022-09-05,2022-10-05,18438000.0,3
9149,2022-09-21,2022-10-21,12651000.0,0
9181,2022-06-14,2022-07-14,29501250.0,29
3831,2022-02-10,2022-03-11,24202500.000000004,24
5148,2022-09-21,2022-10-21,27633750.0,42
8690,2022-08-19,2022-09-18,13597500.0,32
0465,2022-01-09,2022-02-08,15082500.0,18
2125,2022-04-24,2022-05-24,14718750.0,17
8690,2022-04-09,2022-05-09,31724999.999999996,20
1447,2022-07-24,2022-08-23,29771250.0,34
7209,2022-05-22,2022-06-21,18513750.0,16
5284,2022-07-30,2022-08-29,20340000.0,0
3569,2022-02-17,2022-03-18,15321000.0,0
6048,2022-01-21,2022-02-20,21618000.0,0
5148,2022-01-16,2022-02-15,22203000.0,0
4651,2022-02-14,2022-03-15,24927000.0,11
8887,2022-03-29,2022-04-28,3141000.0,12
8389,2022-06-05,2022-07-05,11618999.999999998,12
9771,2022-02-09,2022-03-11,18321000.0,0
7228,2022-03-13,2022-04-12,17332500.0,22
3676,2022-06-19,2022-07-19,11922000.0,7
9322,2022-02-01,2022-03-02,32673750.0,26
2687,2022-03-17,2022-04-16,11297999.999999998,0
9286,2022-08-31,2022-09-30,17340000.0,0
8102,2022-06-27,2022-07-27,18168750.0,31
5613,2022-07-10,2022-08-09,19680000.0,4
7946,2022-02-07,2022-03-09,14572500.0,18
9928,2022-07-18,2022-08-17,25421250.000000004,48
9181,2022-01-29,2022-02-28,22155000.0,32
9725,2022-05-15,2022-06-14,22881000.0,8
9212,2022-07-04,2022-08-03,11688000.0,0
7228,2022-08-01,2022-08-31,20925000.0,41
7758,2022-07-30,2022-08-29,24596250.0,51
8820,2022-07-06,2022-08-05,16299000.0,0
5592,2022-06-13,2022-07-13,13056000.000000002,9
7654,2022-09-29,2022-10-29,13922999.999999998,0
3598,2022-03-06,2022-04-05,20349000.0,0
7654,2022-07-21,2022-08-20,5211000.0,5
9149,2022-01-18,2022-02-17,21885000.0,0
7938,2022-05-29,2022-06-28,17055000.0,9
3598,2022-08-14,2022-09-13,15197999.999999998,2
9460,2022-01-14,2022-02-13,19770000.0,0
1168,2022-02-28,2022-03-30,7389000.0,0
0709,2022-04-23,2022-05-23,5859000.0,11
7841,2022-06-06,2022-07-06,14397000.0,10
2824,2022-09-04,2022-10-04,13353000.0,0
2676,2022-02-14,2022-03-16,18216000.0,0
1604,2022-07-02,2022-08-01,26148000.0,10
0379,2022-04-03,2022-05-03,22302000.0,0
2423,2022-03-14,2022-04-13,14481000.000000002,10
2687,2022-07-13,2022-08-12,14004000.0,0
2026,2022-09-14,2022-10-14,15261000.0,0
2026,2022-01-09,2022-02-08,24936000.0,0
6833,2022-06-06,2022-07-06,24837000.000000004,0
9758,2022-09-14,2022-10-14,20895000.0,0
9014,2022-09-26,2022-10-26,19485000.0,0
9286,2022-06-04,2022-07-04,12513000.0,0
6627,2022-02-01,2022-03-03,26096250.0,19
8102,2022-07-31,2022-08-30,20812500.0,39
8820,2022-01-06,2022-02-05,23415000.0,0
4651,2022-07-12,2022-08-11,20652000.0,0
4092,2022-02-06,2022-03-08,24879000.000000004,0
3271,2022-01-09,2022-02-08,14955000.0,0
6708,2022-07-11,2022-08-10,20700000.0,8
4632,2022-07-23,2022-08-22,15813000.0,8
1408,2022-06-21,2022-07-21,13792500.0,19
6831,2022-01-20,2022-02-19,5232000.0,14
9286,2022-09-29,2022-10-29,14196000.0,0
6627,2022-04-06,2022-05-06,20190000.0,0
7600,2022-09-16,2022-10-16,22856250.0,34
9758,2022-03-23,2022-04-22,11217000.0,11
1447,2022-08-22,2022-09-21,23607000.0,10
3676,2022-07-06,2022-08-05,7470000.0,7
9181,2022-02-16,2022-03-17,19206000.0,12
7654,2022-05-16,2022-06-15,10860000.0,0
8690,2022-01-29,2022-02-28,18686250.0,19
5592,2022-06-21,2022-07-21,2466000.0,0
1168,2022-02-03,2022-03-05,6195000.0,0
7050,2022-03-18,2022-04-17,26499000.0,0
6831,2022-08-27,2022-09-26,15624000.0,3
3568,2022-02-21,2022-03-22,16863000.0,0
9758,2022-07-13,2022-08-12,32937000.000000004,9
6627,2022-04-30,2022-05-30,10278750.0,20
3448,2022-04-01,2022-05-01,27292500.0,23
8690,2022-04-24,2022-05-24,19800000.0,19
2125,2022-09-22,2022-10-22,15922500.0,35
9758,2022-01-31,2022-03-01,24339000.0,0
7856,2022-04-07,2022-05-07,2841000.0,0
2026,2022-07-14,2022-08-13,17310000.0,0
1080,2022-03-10,2022-04-09,32182499.999999996,18
8389,2022-08-04,2022-09-03,26118750.000000004,35
2820,2022-03-23,2022-04-22,27702000.0,0
2026,2022-03-09,2022-04-08,5571000.0,0
7260,2022-01-30,2022-03-01,16113000.0,9
3271,2022-01-05,2022-02-04,13830000.0,0
9014,2022-06-20,2022-07-20,20120999.999999996,5
8156,2022-03-04,2022-04-03,17790000.0,10
6077,2022-08-06,2022-09-05,14205000.0,0
8102,2022-07-25,2022-08-24,23021250.0,36
7228,2022-01-16,2022-02-15,17902500.0,24
6391,2022-07-28,2022-08-27,12537000.0,0
6632,2022-01-29,2022-02-28,15339000.0,0
9174,2022-08-17,2022-09-16,17280000.0,0
9212,2022-06-12,2022-07-12,15957000.0,0
2820,2022-08-22,2022-09-21,30801000.0,0
7209,2022-08-11,2022-09-10,27126000.0,7
6833,2022-08-12,2022-09-11,22764000.0,0
0465,2022-07-29,2022-08-28,25008000.0,3
9322,2022-01-08,2022-02-07,33742500.0,17
2423,2022-04-23,2022-05-23,28117500.0,18
6831,2022-08-08,2022-09-07,12960000.0,0
5164,2022-08-10,2022-09-09,13647000.0,0
7228,2022-08-07,2022-09-06,18174000.0,9
0187,2022-03-16,2022-04-15,21981000.0,0
6708,2022-08-01,2022-08-31,21633750.0,33
8389,2022-06-06,2022-07-06,19548000.0,0
8389,2022-06-01,2022-07-01,25104000.000000004,12
9250,2022-05-24,2022-06-23,11049000.0,0
0783,2022-09-30,2022-10-30,32760000.0,44
0379,2022-02-17,2022-03-19,23775000.0,0
1408,2022-04-11,2022-05-11,13218000.0,13
9250,2022-03-24,2022-04-23,16101000.0,0
8102,2022-09-23,2022-10-23,25470000.0,39
2820,2022-08-25,2022-09-24,22359000.0,0
5573,2022-01-20,2022-02-19,26591250.0,17
3448,2022-07-10,2022-08-09,23664000.0,0
7938,2022-07-13,2022-08-12,33116250.0,41
1447,2022-07-19,2022-08-18,43747500.0,35
3271,2022-02-04,2022-03-05,12987000.0,0
0706,2022-02-07,2022-03-09,9933750.0,20
6391,2022-01-31,2022-03-02,4644000.0,0
9174,2022-04-07,2022-05-07,23103000.0,0
7946,2022-09-12,2022-10-12,15300000.0,0
2687,2022-02-27,2022-03-28,12513000.0,0
8102,2022-06-18,2022-07-18,24221250.0,24
7946,2022-03-09,2022-04-08,15063000.0,13
4632,2022-09-02,2022-10-02,14172000.0,1
0783,2022-07-05,2022-08-04,18585000.0,37
4640,2022-01-14,2022-02-13,15048750.000000002,17
0465,2022-01-11,2022-02-10,19552500.0,23
2824,2022-04-01,2022-05-01,15720000.0,0
7695,2022-06-30,2022-07-30,18915000.0,0
3271,2022-06-03,2022-07-03,10590000.0,5
5164,2022-07-28,2022-08-27,32535000.000000004,44
7372,2022-06-08,2022-07-08,13902000.000000002,0
9014,2022-06-05,2022-07-05,7839000.0,13
6048,2022-09-24,2022-10-24,16311000.0,0
7654,2022-04-12,2022-05-12,4818000.0,0
4092,2022-01-04,2022-02-03,22562999.999999996,0
0465,2022-04-28,2022-05-28,16357499.999999998,28
7695,2022-06-22,2022-07-22,15957000.0,0
0688,2022-01-18,2022-02-17,6761250.0,46
6077,2022-08-04,2022-09-03,9042000.0,1
